id	utterance	slot_labels	intent
15	Cuál es el precio del vuelo 19 de American Airlines desde Nueva York hasta Los Ángeles	O O O O O O B-flight_number O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
16	Muéstrame las tarifas de clase turista desde Baltimore hasta Dallas	O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
17	¿Podrías decirme la tarifa de ida desde Pittsburgh hasta Atlanta ?	O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
18	Dime las tarifas desde Atlanta hasta Baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
19	Cuál es el precio más bajo de los vuelos 82 de Delta y 139 de Delta desde Atlanta hasta San Francisco	O O O B-cost_relative I-cost_relative I-cost_relative O O O B-flight_number O B-airline_name O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
20	Cuál es la tarifa aérea entre Denver y Pittsburgh	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
21	Muéstrame los tickets de ida más baratos desde Atlanta hasta Dallas	O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
22	Cuáles son los precios de los vuelos desde Dallas hasta Baltimore	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
23	¿Podrías decirme la tarifa más barata de ida desde Boston hasta Oakland ?	O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
24	Muéstrame las tarifas desde Filadelfia hasta San Francisco para el jueves por la mañana	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_name O O B-depart_time.period_of_day	atis_airfare
25	¿Podrías encontrarme la tarifa más barata desde Boston hasta San Francisco ?	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airfare
26	Cuáles son las tarifas de primera clase y clase turista de los vuelos desde Chicago hasta Kansas City que llegan alrededor de las 7 de la tarde el próximo jueves	O O O O O B-class_type I-class_type O B-class_type I-class_type O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative O O B-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time O B-arrive_date.date_relative B-arrive_date.day_name	atis_airfare
27	Busca la tarifa de ida más barata que puedo conseguir desde Boston hasta Denver	O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
28	Cuánto cuesta volar desde Boston hasta Oakland con United Airlines	O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_airfare
29	Cuánto cuesta un vuelo desde Washington hasta Montreal	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
30	Cuáles son las tarifas de ida más bajas desde Atlanta hasta Pittsburgh	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
31	Muéstrame la tarifa aérea desde Pittsburgh hasta San Francisco	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
32	Cuáles son los tickets de primera clase más caros entre Boston y San Francisco	O O O O B-class_type I-class_type I-class_type B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
33	Cuál sería el costo de un viaje ida y vuelta desde Pittsburgh hasta San Francisco	O O O O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
34	Cuál es el precio de un ticket de primera clase desde Milwaukee hasta San Francisco ida y vuelta	O O O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-round_trip I-round_trip I-round_trip	atis_airfare
35	Cuáles son los costos de los vuelos desde Dallas hasta Boston para mañana	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.today_relative	atis_airfare
36	Cuál es la tarifa de ida y vuelta más barata entre Boston y Washington	O O O O O B-round_trip I-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
37	Tarifas de ida y vuelta desde Denver hasta Filadelfia de menos de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
38	Cuáles son las tarifas de los vuelos desde LA hasta Newark con salida el lunes por la mañana	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name O O B-depart_time.period_of_day	atis_airfare
39	Cuánto cuesta un ticket de primera clase desde Baltimore hasta San Francisco	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
40	¿Podrías decirme la tarifa de ida y vuelta desde Denver hasta Atlanta ?	O O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
41	Cuánto cuesta un ticket desde Denver hasta Boston el veinticinco de julio de 1991	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number O B-depart_date.month_name O B-depart_date.year	atis_airfare
42	Cuál es el precio de la clase ejecutiva desde Boston hasta San Francisco con TWA	O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code	atis_airfare
43	Muéstrame la tarifa más barata desde Dallas hasta Baltimore	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
44	La tarifa más barata desde Indianápolis hasta Seattle	B-cost_relative I-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
45	Todas las tarifas y los vuelos desde Filadelfia	O O O O O O O B-fromloc.city_name	atis_airfare
46	Cuál es la tarifa de ida y vuelta en primera clase desde Dallas hasta Denver	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
47	Tarifas de ida y vuelta desde Baltimore hasta Filadelfia menores a 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
48	Cuál es el ticket más barato desde Baltimore hasta San Francisco para el viernes treinta de agosto	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_name B-depart_date.day_number O B-depart_date.month_name	atis_airfare
49	Me gustaría un ticket desde Denver hasta Atlanta con escala en Pittsburgh de ser posible	O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O O O	atis_airfare
50	Cuál es la tarifa de ida para el siete de noviembre desde Denver hasta Oakland	O O O O O B-round_trip O O B-depart_date.day_number O B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
51	Cuál es la tarifa de ida más barata desde Boston hasta Pittsburgh	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
52	Cuál es la tarifa más barata desde San Francisco hasta Baltimore	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_airfare
53	Cuál es el ticket de ida más barato desde Denver hasta Pittsburgh	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
54	Enumera las tarifas de todos los vuelos desde Atlanta hasta Filadelfia para el primero de agosto	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
55	Cuánto cuesta un ticket de ida y vuelta en primera clase entre Oakland y Atlanta	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
56	Cuál es la tarifa del vuelo 928 de American Airlines desde Dallas Fort Worth hasta Boston	O O O O O O B-flight_number O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_airfare
57	Cuánto cuesta la tarifa de ida y vuelta en primera clase entre Boston y Washington	O O O O B-round_trip I-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
58	Tarifas aéreas de ida y vuelta desde Pittsburgh hasta Filadelfia de menos de 1000 dólares	O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
59	Y cuánto cuesta viajar desde el aeropuerto de Boston hasta el centro	O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O	atis_airfare
60	Muéstrame las tarifas de ida desde San Diego hasta Miami sin escalas	O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-flight_stop I-flight_stop	atis_airfare
61	Cuál es la tarifa de ida más barata desde Atlanta hasta Boston	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
62	Quisiera saber la tarifa de primera clase para un vuelo desde Baltimore hasta Denver	O O O O O B-class_type I-class_type O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
63	Cuál es la tarifa más barata entre Boston y San Francisco	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
64	Cuál es la tarifa más baja desde Denver hasta Atlanta	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
65	Cuál es la tarifa de ida y vuelta del vuelo 1291 de Continental desde Dallas hasta San Francisco y el vuelo de regreso	O O O O O B-round_trip I-round_trip I-round_trip O O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-round_trip	atis_airfare
66	Quisiera saber la tarifa del vuelo 1039 de Us Air desde Denver hasta Pittsburgh para el veinte de abril	O O O O O O B-flight_number O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
67	Cuáles son las tarifas de ida más baratas desde Denver hasta Atlanta	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
68	Quisiera ver las tarifas de clase económica desde Denver hasta Filadelfia	O O O O O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name	atis_airfare
69	Tarifas aéreas de ida y vuelta desde Baltimore hasta Filadelfia de menos de 1000 dólares	O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
70	Muéstrame todas las tarifas de ida entre Filadelfia y San Francisco de menos de 200 dólares	O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
71	Muéstrame tarifas con salida los martes desde Denver hasta Dallas	O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
72	Cuál es la tarifa de ida y vuelta más barata entre Dallas y Baltimore	O O O O O B-round_trip I-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
73	Tarifa aérea de ida y vuelta en primera clase desde Indianápolis hasta Memphis	O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
74	Cuánto cuesta el vuelo 297 de UA desde Denver hasta San Francisco	O O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
75	Cuáles son las tarifas de los vuelos entre Atlanta y DFW de Delta Airlines	O O O O O O O O B-fromloc.city_name O B-toloc.airport_code O B-airline_name I-airline_name	atis_airfare
76	Muéstrame otra vez las tarifas de primera clase desde Baltimore hasta Dallas	O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
77	Muéstrame la tarifa desde Dallas hasta San Francisco	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
78	Muestra los precios de todos los vuelos desde Baltimore hasta Dallas para el veintinueve de julio	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
79	Cuánto cuesta volar con American desde Dallas hasta Baltimore	O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
80	Cuál es la tarifa de ida más barata entre Boston y Oakland	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
81	Cuál es la tarifa del vuelo de US 3724 desde Baltimore hasta Filadelfia	O O O O O O B-airline_code I-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_airfare
82	Muéstrame tarifas desde Denver hasta San Francisco	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
83	Muéstrame las tarifas de ida y vuelta desde Nueva York hasta Miami	O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_airfare
84	Cuál es la tarifa más barata de ida entre Pittsburgh y Denver	O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
85	Cuál es la tarifa de ida y vuelta más barata en clase turista desde Dallas hasta Denver	O O O O O B-round_trip I-round_trip I-round_trip B-cost_relative I-cost_relative O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
86	Quisiera encontrar la tarifa más barata de ida desde Boston hasta Oakland	O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
87	Cuál es la tarifa de ida desde Pittsburgh hasta Filadelfia para el siete de noviembre	O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
88	Cuál es la tarifa desde Washington hasta Boston	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
89	Cuánto cuesta un ticket de ida y vuelta en primera clase desde Boston hasta San Francisco	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
90	Muéstrame el costo del vuelo 201 de UA desde Boston hasta Denver y el vuelo 343 de UA desde Boston hasta Denver	O O O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name	atis_airfare
91	Cuál es la tarifa de ida y vuelta en primera clase desde Atlanta hasta Denver	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
92	Cuáles son las tarifas de primera clase desde Boston hasta Pittsburgh del jueves	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_airfare
93	Dime la tarifa más baja desde Atlanta hasta Denver para el siete de mayo	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name O B-depart_date.day_number	atis_airfare
94	Cuál es la tarifa más barata desde Denver hasta Pittsburgh	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
95	Cuáles son los tickets más caros de primera clase entre Atlanta y Dallas	O O O O B-cost_relative I-cost_relative O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
96	Tarifas de clase turista solo los días de semana desde Denver hasta Boston	O O B-class_type I-class_type B-flight_mod I-flight_mod I-flight_mod I-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name	atis_airfare
97	Muéstrame las tarifas más baratas desde Nueva York hasta Miami con salida el martes	O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name	atis_airfare
98	Cuál es la tarifa más barata desde Baltimore hasta Dallas en cualquier clase	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O O O	atis_airfare
99	Solo quiero saber la tarifa más barata desde Atlanta hasta Boston	O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
100	Muéstrame las tarifas de los vuelos de Delta desde Dallas hasta San Francisco	O O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
101	Cuánto cuesta un vuelo directo desde Filadelfia hasta San Francisco con American Airlines	O O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name	atis_airfare
102	Deseo saber la tarifa desde Baltimore hasta San Francisco en el vuelo 747 que salga el veintisiete de agosto	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-aircraft_code O O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
103	Quisiera ver todas las tarifas de clase económica desde Baltimore hasta Filadelfia	O O O O O O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name	atis_airfare
104	Cuál es la tarifa del vuelo 217 de Delta desde Dallas hasta San Francisco	O O O O O O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
105	Cuál es la tarifa aérea más barata entre Boston y Baltimore	O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
106	Cuál es la tarifa de primera clase desde Baltimore hasta Dallas	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
107	Cuánto cuesta un ticket de ida y vuelta desde Boston hasta Dallas y de Dallas hasta Oakland con salida el primero de julio	O O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
108	Muéstrame las tarifas de ida y vuelta entre San Francisco y Washington D. C.	O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code	atis_airfare
109	Cuál es la tarifa más barata desde Baltimore hasta San Francisco con salida el treinta de septiembre	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
110	Cuál es la tarifa más baja que cobra United entre Boston y San Francisco	O O O O B-cost_relative I-cost_relative O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
111	Muéstrame las tarifas más baratas de ida y vuelta desde San José hasta Salt Lake City	O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_airfare
112	Cuáles son las tarifas de clase turista de los vuelos desde Charlotte hasta Newark del martes por la tarde	O O O O O B-class_type I-class_type O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_time.period_of_day	atis_airfare
113	Muéstrame la tarifa aérea de los vuelos desde Baltimore hasta Dallas	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
114	Por favor encuentra la tarifa más barata desde Boston hasta San Francisco	O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
115	Dame el ticket menos costoso de ida y vuelta en primera clase de Us Air desde Cleveland hasta Miami	O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
116	Cuál es tu tarifa más barata entre Atlanta y Boston	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
117	Encuentra la tarifa más barata de ida desde Pittsburgh hasta San Francisco	O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
118	Cuál es la tarifa más baja de ida y vuelta desde Atlanta hasta Pittsburgh	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
119	Hola, quiero un ticket de ida desde Milwaukee hasta Orlando	O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
120	Tarifas de ida y vuelta desde Baltimore hasta Filadelfia menores a 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
121	Cuál es la tarifa del vuelo 296 de DL desde Denver hasta Filadelfia	O O O O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name	atis_airfare
122	Cuál es la tarifa más barata disponible entre Filadelfia y San Francisco	O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
123	Cuál es la tarifa desde Filadelfia hasta Pittsburgh de clase ejecutiva de ida	O O O O O B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type B-round_trip I-round_trip	atis_airfare
124	Cuál es la tarifa del vuelo 271 de Continental desde Dallas hasta San Francisco	O O O O O O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
125	Cuál es la tarifa más barata de ida y vuelta desde Pittsburgh hasta Atlanta	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
126	Cuál es la tarifa más barata de ida desde Boston hasta Atlanta	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
127	Cuál es la tarifa más barata desde Dallas hasta Denver de Delta	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O B-airline_name	atis_airfare
128	Dime el precio de ida y vuelta en clase turista desde Dallas hasta Baltimore	O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
129	Necesito un ticket de primera clase de United Airlines desde Denver hasta Baltimore programado para el diecisiete de diciembre	O O O O B-class_type I-class_type O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
130	Cuáles son las tarifas entre Nueva York y LA para el lunes por la mañana	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day I-depart_time.period_of_day I-depart_time.period_of_day	atis_airfare
131	Me gustaría recibir información sobre la tarifa aérea más barata de ida y vuelta desde Pittsburgh hasta Boston	O O O O O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
132	Quisiera encontrar la tarifa más barata de ida desde Boston hasta Filadelfia	O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
133	Tarifas de ida y vuelta desde Baltimore hasta Filadelfia de menos de 1000 dólares tarifas de ida y vuelta desde Denver hasta Filadelfia de menos de 1000 dólares tarifas de ida y vuelta desde Pittsburgh hasta Filadelfia de menos de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
134	Cuánto cuestan	O O	atis_airfare
135	Cuánto cuesta un ticket de primera clase desde Filadelfia hasta San Francisco	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
136	La tarifa más barata desde Memphis hasta Seattle	O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
137	Cuánto cuesta el vuelo de las 7:18 de la mañana desde Las Vegas hasta Nueva York de TWA	O O O O O O B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code	atis_airfare
138	¿Sabes cuánto cuesta ir del aeropuerto de Oakland al centro de Oakland ?	O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O B-toloc.city_name O	atis_airfare
139	Tarifas de ida y vuelta desde Denver hasta Filadelfia menores a 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
140	La tarifa más baja desde San Francisco hasta San Diego	O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
