id	utterance	slot_labels	intent
21	मुझे अटलांटा से डलास के लिए सबसे सस्ता एक तरफ़ा टिकट दिखाएं	O B-fromloc.city_name O B-toloc.city_name O O O B-cost_relative B-round_trip I-round_trip O O	atis_airfare
22	डलास से बाल्टीमोर के लिए उड़ानों की कीमत क्या है	B-fromloc.city_name O B-toloc.city_name O O O O O O O	atis_airfare
23	क्या आप मुझे बोस्टन से ओकलैंड तक सबसे सस्ता एकतरफा किराया बताएंगे	O O O B-fromloc.city_name O B-toloc.city_name O B-cost_relative I-cost_relative B-round_trip O O	atis_airfare
24	मुझे फिलाडेल्फिया से सैन फ्रांसिस्को के किराए दिखाए गुरुवार सुबह के	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  O O O B-depart_date.day_name B-depart_time.period_of_day O	atis_airfare
25	क्या आप मुझे बोस्टन से सैन फ्रांसिस्को तक सबसे सस्ता किराया मिल सकता है	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative O O O O	atis_airfare
26	शिकागो से कैनसस सिटी तक अगले गुरुवार शाम 7 बजे के लगातार पहुँचनेवाली उड़ानों पर प्रथम श्रेणी और कोच का किराया कितना है	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.date_relative B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O O O O B-class_type I-class_type O B-class_type O O O O	atis_airfare
27	मुझे बोस्टन से डेन्वर तक का सबसे कम एकतरफा किराया कितना मिल सकता है वह ढूंढे	O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative I-cost_relative B-round_trip O O O O O O O	atis_airfare
28	युनाइटेड एयरलाइन पर बोस्टन से ओकलैंड तक उड़ान भरने के लिए इसका क्या खर्च होता है	B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O	atis_airfare
29	वाशिंगटन से मॉन्ट्रियल तक की उड़ान कितनी है	B-fromloc.city_name O B-toloc.city_name O O O O O	atis_airfare
30	अटलांटा से पिट्सबर्ग तक सबसे कम एक रास्ता किराए क्या हैं	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O O O	atis_airfare
40	क्या आप मुझे डेन्वर से अटलांटा तक दोतरफा किराया दे सकते हैं ?	O O O B-fromloc.city_name O B-toloc.city_name O B-round_trip O O O O O	atis_airfare
44	इंडियानापोलिस से सीएटल तक का सस्ता किराया	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative O	atis_airfare
45	फिलाडेल्फिया से सभी किराए और उड़ानें	B-fromloc.city_name O O O O O	atis_airfare
45	फिलाडेल्फिया से , सभी किराए और उड़ानें	B-fromloc.city_name O O O O O O	atis_airfare
46	डलास से डेन्वर तक प्रथम श्रेणी का दोतरफा टिकेट की क्या कीमत है ?	B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type O B-round_trip O O O O O O	atis_airfare
52	क्या सैन फ्रांसिस्को से बाल्टीमोर तक सबसे सस्ता किराया है	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-cost_relative O O	atis_airfare
53	डेन्वर से पिट्सबर्ग तक एक रास्तें की सबसे सस्ता टिकट क्या है	B-fromloc.city_name O B-toloc.city_name O B-round_trip I-round_trip O B-cost_relative I-cost_relative O O O	atis_airfare
54	1 अगस्त को अटलांटा से फिलाडेल्फिया तक की सभी उड़ानों के लिए किराए की सूची करें	B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O	atis_airfare
57	बोस्टन और वाशिंगटन के बीच में दोतरफा यात्रा का प्रथम श्रेणी में कितना किराया है ?	B-fromloc.city_name O B-toloc.city_name O O O B-round_trip O O B-class_type O O O O O O	atis_airfare
61	अटलांटा से बोस्टन के लिए सबसे सस्ता एकतरफा किराया क्या है	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative I-cost_relative B-round_trip O O O	atis_airfare
61	अटलांटा से बोस्टन जाने के लिए सब से सस्ता एक मार्गी किराया कितना है	B-fromloc.city_name I-cost_relative B-toloc.city_name O O O B-cost_relative I-cost_relative I-cost_relative B-round_trip I-round_trip O O O	atis_airfare
62	मैं बाल्टीमोर से डेन्वर तक उड़ान पर प्रथम श्रेणी के किराए को जानना चाहता हूं	O B-fromloc.city_name O B-toloc.city_name O O O B-class_type I-class_type O O O O O O	atis_airfare
63	बोस्टन और सैन फ्रांसिस्को के बीच सबसे सस्ता किराया क्या है	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-cost_relative O O O	atis_airfare
64	डेन्वर से अटलांटा तक सबसे कम किराया क्या है	B-fromloc.city_name O B-toloc.city_name O B-cost_relative I-cost_relative O O O	atis_airfare
76	मुझे एक और बार बाल्टीमोर से डलास तक प्रथम श्रेणी का किराया दिखाएं	O O O O B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type O O O	atis_airfare
81	यू एस 3724 बाल्टीमोर से फिलाडेल्फिया का किराया कितना है	B-airline_code I-airline_code B-flight_number B-fromloc.city_name O B-toloc.city_name O O O O	atis_airfare
84	पिट्सबर्ग और डेन्वर तक सबसे सस्ता एकतरफा किराया क्या है	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip O O O	atis_airfare
86	मैं बोस्टन से ओकलैंड तक सबसे सस्ता एकतरफा किराया खोजना चाहता हूं i	O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip O O O O O	atis_airfare
86	मैं बोस्टन से ओकलैंड तक सबसे सस्ता एकतरफा किराया खोजना चाहता हूं	O B-fromloc.city_name O B-toloc.city_name O B-cost_relative I-cost_relative B-round_trip O O O O	atis_airfare
89	बोस्टन से सैन फ्रांसिस्को तक दोतरफा यात्रा के लिए प्रथम श्रेणी का टिकट कितना होता है	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-round_trip O O O B-class_type I-class_type O O O O O	atis_airfare
90	कृपया मुझे बोस्टन से डेन्वर और उड़ान यूए 343 उड़ान बोस्टन से डेन्वर तक उड़ान की कीमत बताएं	O O B-fromloc.city_name O B-toloc.city_name O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name O O O O O	atis_airfare
93	कृपया मुझे सात मई को अटलांटा से डेन्वर के लिए सबसे सस्ता किराया दें	O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O O O B-cost_relative O O	atis_airfare
94	डेन्वर से पिट्सबर्ग तक सबसे सस्ता किराया क्या है	B-fromloc.city_name O B-toloc.city_name O B-cost_relative I-cost_relative O O O	atis_airfare
95	अटलांटा और डलास के बीच सबसे महंगे प्रथम श्रेणी के टिकट क्या हैं	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative I-cost_relative B-class_type I-class_type O O O O	atis_airfare
98	बाल्टीमोर से किसी भी वर्ग में डलास के लिए सबसे सस्ता किराया क्या है	B-fromloc.city_name O O O O O B-toloc.city_name O O B-cost_relative I-cost_relative O O O	atis_airfare
99	ठीक है , मैं बस अटलांटा से बोस्टन तक का सबसे सस्ता किराया जानना चाहता हूं	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative I-cost_relative O O O O	atis_airfare
100	मुझे डलास से सैन फ्रांसिस्को तक डेल्टा उड़ानों के लिए किराए दिखाएं	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name O O O O O	atis_airfare
101	अमेरिकन एयरलाइन पर फिलाडेल्फिया से सैन फ्रांसिस्को तक सीधे उड़ान भरने की किराया कितनी है	B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop O O O O O O	atis_airfare
103	मैं बाल्टीमोर से फिलाडेल्फिया जाने वाली सभी इकॉनमी भाड़े देखना चाहूंगा	O B-fromloc.city_name O B-toloc.city_name O O O B-economy O O O	atis_airfare
106	बाल्टीमोर से डलास तक प्रथम श्रेणी का किराया कितना है	B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type O O O O	atis_airfare
107	ओकलैंड के लिए पहली बार जुलाई छोड़ने के लिए डलास डलास के लिए बोस्टन से उड़ान एक दोतरफा टिकट की किराया क्या है	B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name O O O B-fromloc.city_name B-fromloc.city_name O O B-fromloc.city_name O O O B-round_trip O O O O O	atis_airfare
112	शार्लट से नेवार्क तक मंगलवार दोपहर के लिए उड़ानों का कोच किराया क्या हैं	B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O O B-class_type O O O	atis_airfare
114	कृपया बोस्टन से सैन फ्रांसिस्को तक का सबसे सस्ता किराया खोजें	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative I-cost_relative O O	atis_airfare
114	कृपया बोस्टन से सैन फ्रांसिस्को तक के सबसे सस्ता किराया ढूंढे	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative I-cost_relative O O	atis_airfare
115	मुझे क्लीवलैंड से मियामी तक का युऐस एयर का सबसे सस्ता प्रथम श्रेणी का दोतरफा टिकट दीजिये	O B-fromloc.city_name O B-toloc.city_name O O B-airline_name I-airline_name O B-cost_relative I-cost_relative B-class_type I-class_type O B-round_trip O O	atis_airfare
115	मुझे युएस एयर की क्लीवलैंड से मियामी की सबसे सस्ता प्रथम श्रेणी की दोतरफा टिकट दे	O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-cost_relative I-cost_relative B-class_type I-class_type O B-round_trip O O	atis_airfare
117	पिट्सबर्ग से सैन फ्रांसिस्को तक सबसे सस्ता एकतरफा किराया	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative B-round_trip O	atis_airfare
117	पिट्सबर्ग से सैन फ्रांसिस्को तक सबसे सस्ता एकतरफा किराया खोजें	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-cost_relative I-cost_relative B-round_trip O O	atis_airfare
119	नमस्ते क्या मुझे मिल्वौकी से ओरलांडो के लिए एकतरफा टिकट मिल सकता है	O O O B-fromloc.city_name O B-toloc.city_name O O B-round_trip O O O O	atis_airfare
119	नमस्ते क्या मुझे मिल्वौकी से ओरलांडो तक एकतरफा टिकट मिल सकता है	O O O B-fromloc.city_name O B-toloc.city_name O B-round_trip O O O O	atis_airfare
121	फिलाडेल्फिया के लिए डीएल 296 डेन्वर किराया क्या है	B-toloc.city_name O O B-airline_code B-flight_number B-fromloc.city_name O O O	atis_airfare
122	क्या सबसे सस्ता किराया है कि मैं फिलाडेल्फिया और सैन फ्रांसिस्को के बीच मिल सकता है	O B-cost_relative I-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O	atis_airfare
124	डलास से सैन फ्रांसिस्को तक महाद्वीपीय 271 पर किराया क्या है	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name B-flight_number O O O O	atis_airfare
126	बोस्टन से अटलांटा तक एकतरफा उड़ान के लिए सबसे सस्ता किराया क्या है	B-fromloc.city_name O B-toloc.city_name O B-round_trip O O O O B-cost_relative O O O	atis_airfare
128	मुझे डलास से बाल्टीमोर के लिए दोतरफा कोच किराया दिखाए	O B-fromloc.city_name O B-toloc.city_name O O B-round_trip B-class_type O O	atis_airfare
130	सोमवार सुबह न्यू यॉर्क और ला के बीच के किराए क्या हैं	B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O O	atis_airfare
134	इनका क्या मूल्या है	O O O O	atis_airfare
134	ये किराया क्या है	O O O O	atis_airfare
135	फिलाडेल्फिया से सैन फ्रांसिस्को तक प्रथम श्रेणी के किराए की कीमत क्या है ?	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-class_type I-class_type O O O O O O O	atis_airfare
136	मेम्फिस से सीएटल तक का सबसे सस्ता किराया	B-fromloc.city_name O B-toloc.city_name O O O B-cost_relative O	atis_airfare
139	दोतरफा उड़ाने डेन्वर से फिलाडेल्फिया तक 1000 डॉलर्स से कम मे बताएँ	B-round_trip O B-fromloc.city_name O B-toloc.city_name O B-fare_amount I-fare_amount O B-cost_relative O O	atis_airfare
141	ठीक है , हम वाशिंगटन से डेन्वर के लिए प्रथम श्रेणी की टिकट की तलाश कर रहे हैं एक प्रथम श्रेणी के टिकट की किराया जानना है	O O O O B-fromloc.city_name O B-toloc.city_name O O B-class_type I-class_type O O O O O O O O B-class_type I-class_type O O O O O O	atis_airfare
142	पिट्सबर्ग से अटलांटा तक एकतरफा यात्रा करने के लिए किराया क्या है	B-fromloc.city_name O B-toloc.city_name O B-round_trip O O O O O O O	atis_airfare
143	क्या आप कृपया मुझे अटलांटा से बोस्टन तक का सबसे सस्ता किराया बता सकते हैं	O O O O B-fromloc.city_name O B-toloc.city_name O O O B-cost_relative O O O O	atis_airfare
167	इंडियानापोलिस से सीएटल तक का सस्ता किराया	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative O	atis_airfare
191	बाल्टीमोर से फिलाडेल्फिया तक का दोतरफा किराया जो 1000 डॉलर से कम हो	B-fromloc.city_name O B-toloc.city_name O O B-round_trip O O B-fare_amount I-fare_amount O B-cost_relative I-cost_relative	atis_airfare
191	बाल्टीमोर से फिलाडेल्फिया तक की दोतरफा यात्रा जिसका किराया 1000 डॉलर से कम हो	B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O O B-fare_amount I-fare_amount O B-cost_relative O	atis_airfare
266	मुझे न्यू यॉर्क से मियामी तक दोतरफा यात्रा किराया दिखाएं	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-round_trip O O O	atis_airfare
292	शुक्रवार 13 अगस्त को बाल्टीमोर से सैन फ्रांसिस्को तक सबसे सस्ता टिकट क्या है	B-depart_date.day_name B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-cost_relative I-cost_relative O O O	atis_airfare
292	शुक्रवार 1 अगस्त को बाल्टीमोर से सैन फ्रांसिस्को तक सबसे सस्ता टिकट क्या है	B-depart_date.day_name B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative O O O	atis_airfare
386	अमेरिकन एयरलाइन पर प्रथम श्रेणी की उड़ानों की संख्या क्या है	B-airline_name I-airline_name O B-class_type I-class_type O O O O O O	atis_flight_no
393	गुरूवार को पिट्सबर्ग से अटलांटा की पहली उड़ानें और उनका किराया	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O O O O	atis_flight airfare
396	मुझे 27 दिसंबर को इंडियानापोलिस से ओरलांडो तक की उड़ानों और उनके किरायों को दिखाए	O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O O O O O O O O	atis_flight airfare
422	सिनसिनाटी से टैम्पा तक की सबसे कम सुबह की उड़ानें	B-fromloc.city_name O B-toloc.city_name O O O B-flight_mod B-depart_time.period_of_day O O	atis_flight
423	ह्यूस्टन से डलास तक आखिरी उड़ान क्या है ?	B-fromloc.city_name O B-toloc.city_name O B-flight_mod O O O O	atis_flight
424	क्या मंगलवार शाम को शार्लट से नेवार्क तक एक उड़ान है	O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O O	atis_flight
425	सप्ताह के किसी भी दिन मुझे बोस्टन से अटलांटा तक की सबसे जल्द उड़ान मुझे बतायें	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod I-flight_mod O O O	atis_flight
427	मुझे बोस्टन से डेन्वर से सैन फ्रांसिस्को और वापस जाने की जरूरत है i	O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O	atis_flight
433	मैं मंगलवार को डेट्रोइट से सैंट पीटर्सबर्ग तक की उड़ान चाहूंगा	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O	atis_flight
434	शनिवार को मियामी से न्यूयॉर्क तक की वापसी टावर एयर के द्वारा करें	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O O O B-airline_name I-airline_name O O O	atis_flight
444	प्रथम श्रेणी के उड़ान पर अमेरिका के सैन फ्रांसिस्को में मंगलवार को अगले सप्ताह	B-class_type I-class_type O O O B-airline_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-depart_date.date_relative O	atis_flight
447	सैन फ्रांसिस्को से उड़ाने एक अगस्त	B-fromloc.city_name I-fromloc.city_name O O B-depart_date.day_number B-depart_date.month_name	atis_flight
449	मुझे एक उड़ान चाहिए सैंट पीटर्सबर्ग से शार्लट तक मुझे शार्लट शाम 5 बजे या उसके फ़ौरन बाद पहुँचाए	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.time_relative B-arrive_time.time O B-or O O O O	atis_flight
449	मुझे सैंट से उड़ान की ज़रूरत है पीटर्सबर्ग से शार्लट , जो मुझे 5 बजे तक मिल जाएंगे या जितनी जल्दी हो सके हो सके	O B-fromloc.city_name O O O O O I-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O O B-or O O O O O O	atis_flight
451	मुझे सोमवार शाम को लॉस एंजिल्स से पिट्सबर्ग तक की उड़ानें दिखाएं	O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O	atis_flight
452	मुझे सैन फ्रांसिस्को से वाशिंगटन डीसी तक की उड़ानें दिखाएं	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O O	atis_flight
454	मुझे बोस्टन से डेन्वर के लिए सबसे कम दूरी की उड़ान दिखाए जो डेन्वर बुधवार दोपहर से पहले पहुच सके	O B-fromloc.city_name O B-toloc.city_name O O O B-flight_mod O O O O O B-toloc.city_name B-arrive_date.day_name B-arrive_time.time O B-arrive_time.time_relative O O	atis_flight
454	मुझे बोस्टन से डेन्वर तक की सबसे कम उड़ान दिखाएं जो बुधवार को दोपहर से पहले डेन्वर में आती है	O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod I-flight_mod O O O B-arrive_date.day_name O B-arrive_time.time O B-arrive_time.time_relative B-toloc.city_name O O O	atis_flight
455	कौनसी उड़ाने ओरलांडो से कैनसस सिटी के लिए है	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O	atis_flight
457	रविवार के दिन न्यू यॉर्क सिटी से लॉस वेगास के लिए उड़ाने	B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O	atis_flight
458	मुझे पिट्सबर्ग से न्यू यॉर्क के लिए शाम 5 बजे की उड़ान चाहिए	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_time.time I-depart_time.time O O O	atis_flight
461	डेन्वर से अटलांटा तक सस्ते उड़ान दिखाएं	B-fromloc.city_name O B-toloc.city_name O B-flight_mod O O	atis_flight
462	मियामी से जेएफके के लिए सोमवार की सारी उड़ाने दिखाओ	B-fromloc.city_name O B-toloc.airport_code O O O O O O O	atis_flight
462	मियामी से जेएफके तक पूरी उड़ान की जरूरत है	B-fromloc.city_name O B-toloc.airport_code O O O O O O	atis_flight
463	मुझे सैन फ्रांसिस्को से पिट्सबर्ग के लिए सोमवार की सारी उड़ाने दिखाओ	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O O O O	atis_flight
463	सोमवार को , सैन फ्रांसिस्को से पिट्सबर्ग तक उड़ानें प्रदान करें	B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O	atis_flight
466	डेन्वर से अटलांटा तक सबसे सस्ता एकतरफा उड़ाने क्या है	B-fromloc.city_name O B-toloc.city_name O B-cost_relative I-cost_relative B-round_trip O O O	atis_flight
469	डेन्वर से ओकलैंड उड़ने का सबसे सस्ता तरीका कौन सा है	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative I-cost_relative O O O O	atis_flight
470	डलास में एक स्टॉप के साथ फिलाडेल्फिया से सैन फ्रांसिस्को	B-stoploc.city_name O B-flight_stop I-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
472	आखिरी उड़ानें क्या हैं जो मैं बाल्टीमोर से बोस्टन तक ले सकता हूं	B-flight_mod O O O O O B-fromloc.city_name O B-toloc.city_name O O O O	atis_flight
473	डलास के माध्यम से फिलाडेल्फिया से सैन फ्रांसिस्को की उड़ानों की सूची	B-stoploc.city_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O	atis_flight
474	बोस्टन से फिलाडेल्फिया तक की सभी उड़ानें जो मंगलवार दोपहर को दिखाती हैं	B-fromloc.city_name O B-toloc.city_name O O O O O B-depart_date.day_name B-depart_time.period_of_day O O O	atis_flight
475	मुझे मंगलवार को न्यू यॉर्क से मियामी के लिए उड़ाने दिखाए जिनका वापसी किराया 466 डॉलर्स से कम हो	O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O B-round_trip O B-fare_amount I-fare_amount O B-cost_relative O	atis_flight
476	सीएटल से डेन्वर तक लगातार उड़ानें	B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
477	कौनसी उड़ाने बुधवार दोपहर के लिए डेन्वर से सैन फ्रांसिस्को के लिए उपलब्द है	O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O	atis_flight
477	कौन से उड़ानें डेन्वर से सैन फ्रांसिस्को तक बुधवार दोपहर उपलब्ध हैं	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O	atis_flight
478	कौनसी उड़ाने मंगलवार अठारा मई के दिन भी टकोमा से सैन जोसे के लिए है	O O B-depart_date.day_name B-depart_date.day_number B-depart_date.month_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O	atis_flight
479	युनाइटेड एयरलाइन का उपयोग करके बोस्टन से ओकलैंड की रोजाना उड़ानें	B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name O B-flight_days O	atis_flight
479	युनाइटेड एयरलाइन्स के द्वारा बोस्टन से ओकलैंड के लिए रोजाना उड़ाने दिखाए	B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O O B-flight_days O O	atis_flight
480	अगले दो दिनों में मैं नैशविल से सैन जोसे या टकोमा तक उड़ना चाहता हूं	B-depart_date.date_relative O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-or B-toloc.city_name O O O O	atis_flight
484	मेम्फिस से सीएटल तक की सभी उड़ानों की सूची	B-fromloc.city_name O B-toloc.city_name O O O O O O	atis_flight
486	मुझे बोइंग 737 में सैन डिएगो से फीनिक्स की सभी उड़ानें दिखाए '	O O B-aircraft_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O	atis_flight
487	क्या मुझे उन्तीस जुलाई की बोस्टन से डेन्वर की उड़ानों की सूची मिलेगी	O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O O O O O	atis_flight
488	जो युनाइटेड एयरलाइन की उड़ान बोस्टन से सैन फ्रांसिस्को तक उड़ान भरती है और फिलाडेल्फिया में रुकती हो	O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name O O O	atis_flight
489	जुलाई सातवीं शाम को बोस्टन से डलास तक की आखिरी उड़ानें क्या हैं	B-depart_date.month_name B-depart_date.day_number B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod O O O	atis_flight
491	अब डेन्वर से अटलांटा तक उड़ानें मुझे दिखाएं	O B-fromloc.city_name O B-toloc.city_name O O O O	atis_flight
492	क्या रोकता है डीएल 838 सैन फ्रांसिस्को से अटलांटा तक	O B-flight_stop O B-airline_code B-flight_number B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_flight
492	जो रुकें है डीएल 838 सैन फ्रांसिस्को से अटलांटा तक	O B-flight_stop O B-airline_code B-flight_number B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_flight
493	डेन्वर से अटलांटा तक सबसे सस्ता दोतरफा उड़ानें क्या हैं	B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip O O O	atis_flight
494	अटलांटा से डलास तक उड़ानें क्या हैं	B-fromloc.city_name O B-toloc.city_name O O O O	atis_flight
496	मैं बुधवार को आखिरी उड़ान को जानना चाहूंगा जो आप ओकलैंड से साल्ट लेक सिटी छोड़कर जा रहे हैं जो खाना प्रदान करते हैं	O B-depart_date.day_name O B-flight_mod O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O O O O B-meal O O O	atis_flight
