id	utterance	slot_labels	intent
17	Você poderia me dar a tarifa de ida de Pittsburgh para Atlanta ?	O O O O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
18	Forneça as tarifas de Atlanta para Baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
19	Qual é a tarifa com o preço mais baixo de Atlanta para São Francisco nos voos Delta 82 e Delta 139	O O O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-airline_name B-flight_number O B-airline_name B-flight_number	atis_airfare
20	Qual é a tarifa aérea entre Denver e Pittsburgh	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
21	Mostre as passagens mais baratas de ida de Atlanta para Dallas	O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
22	Quais são os preços dos voos de Dallas para Baltimore	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
23	Você poderia me dizer qual é a tarifa mais barata de ida de Boston para Oakland ?	O O O O O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
24	Mostre tarifas da Filadélfia para São Francisco na quinta-feira de manhã	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-depart_time.period_of_day	atis_airfare
25	Você poderia encontrar a tarifa mais barata de Boston para São Francisco ?	O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airfare
26	Quais são as tarifas da primeira classe e da econômica para voos de Chicago para Kansas City que chegam por volta das 7 horas da noite na próxima quinta-feira	O O O O O B-class_type I-class_type O O B-class_type O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative I-arrive_time.time_relative I-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time O B-arrive_date.date_relative B-arrive_date.day_name	atis_airfare
27	Encontre a tarifa mais barata de ida que posso conseguir de Boston para Denver	O O O B-cost_relative I-cost_relative O B-round_trip O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
28	Quanto custa voar de Boston para Oakland na United Airlines	O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_airfare
29	Quanto custa um voo de Washington para Montreal	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
30	Quais são as tarifas mais baixas de ida de Atlanta para Pittsburgh	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
31	Mostre a tarifa aérea de Pittsburgh para São Francisco	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
32	Quais são as passagens mais caras da primeira classe entre Boston e São Francisco	O O O O B-cost_relative I-cost_relative O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
33	Qual seria o custo de uma viagem de ida e volta de Pittsburgh para São Francisco	O O O O O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
34	Qual é o preço de uma passagem da primeira classe de ida e volta de Milwaukee para São Francisco	O O O O O O O O B-class_type I-class_type O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
35	Quais são os preços de voos de Dallas para Boston amanhã	O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative	atis_airfare
36	Qual é a tarifa mais barata de ida e volta entre Boston e Washington	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
37	Tarifas de ida e volta de Denver para a Filadélfia abaixo de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
38	Quais são as tarifas de voos de Los Angeles para Newark saindo na segunda-feira de manhã	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O B-depart_time.period_of_day	atis_airfare
39	Quanto custa uma passagem da primeira classe de Baltimore para São Francisco	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
40	Você poderia me dar a tarifa de ida e volta de Denver para Atlanta ?	O O O O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
41	Qual é o preço de uma passagem de Denver para Boston em vinte e cinco de julho de 1991	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name O B-depart_date.year	atis_airfare
42	Qual é o preço da primeira classe de Boston para São Francisco na TWA	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code	atis_airfare
43	Mostre a tarifa mais barata de Dallas para Baltimore	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
44	Tarifa mais barata de Indianápolis para Seattle	O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
45	Todos os voos e as tarifas da Filadélfia	O O O O O O O B-fromloc.city_name	atis_airfare
46	Qual é a tarifa da primeira classe para uma viagem de ida e volta de Dallas para Denver	O O O O O B-class_type I-class_type O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
47	Tarifas de ida e volta de Baltimore para a Filadélfia abaixo de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative I-cost_relative B-fare_amount I-fare_amount	atis_airfare
48	Qual é a passagem mais barata de Baltimore para São Francisco na sexta-feira trinta de agosto	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.day_number O B-depart_date.month_name	atis_airfare
49	Eu gostaria de uma passagem de Denver para Atlanta com uma escala em Pittsburgh é possível?	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O O	atis_airfare
50	Qual é a tarifa de ida em sete de novembro de Denver para Oakland	O O O O O B-round_trip O B-depart_date.day_number O B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
51	Qual é a tarifa menos cara de ida de Boston para Pittsburgh	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
52	Qual é a tarifa mais barata de São Francisco para Baltimore	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_airfare
53	Qual é a passagem mais barata de ida de Denver para Pittsburgh	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
54	Liste as tarifas de todos os voos de Atlanta para a Filadélfia em primeiro de agosto	O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
55	Qual é o preço da passagem de ida e volta na primeira classe entre Oakland e Atlanta	O O O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
56	Qual é a tarifa do voo 928 da American Airlines de Dallas Fort Worth para Boston	O O O O O O B-flight_number O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_airfare
57	Quanto custa uma viagem de ida e volta na primeira classe entre Boston e Washington	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
58	Tarifas aéreas de ida e volta de Pittsburgh para a Filadélfia abaixo de 1000 dólares	O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
59	E quanto custa ir do aeroporto de Boston até o centro da cidade	O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O O O	atis_airfare
60	Mostre as tarifas de ida de San Diego para Miami sem escala	O O O O B-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-flight_stop I-flight_stop	atis_airfare
61	Qual é a tarifa mais barata de ida de Atlanta para Boston	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
62	Eu gostaria de saber qual é a tarifa da primeira classe em um voo de Baltimore para Denver	O O O O O O O O O B-class_type I-class_type O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
63	Qual é a tarifa mais barata entre Boston e São Francisco	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
64	Qual é a tarifa mais baixa de Denver para Atlanta	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
65	Qual é a tarifa de ida e volta no Continental 1291 de Dallas para São Francisco e a volta	O O O O O B-round_trip I-round_trip I-round_trip O B-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-round_trip	atis_airfare
66	Eu gostaria de saber qual é a tarifa do US Air 1039 de Denver para Pittsburgh em vinte de abril	O O O O O O O O O B-airline_name I-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
67	Quais são as tarifas mais baixas de ida de Denver para Atlanta	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
68	Eu gostaria de ver as tarifas da econômica de Denver para a Filadélfia	O O O O O O O B-economy O B-fromloc.city_name O O B-toloc.city_name	atis_airfare
69	Tarifas aéreas de ida e volta de Baltimore para a Filadélfia abaixo de 1000 dólares	O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
70	Mostre todas as tarifas entre a Filadélfia e São Francisco que estão abaixo de 200 dólares na ida	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative O B-fare_amount I-fare_amount O B-round_trip	atis_airfare
71	Mostre tarifas saindo às terças-feiras de Denver para Dallas	O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
72	Qual é a tarifa mais barata de ida e volta entre Dallas e Baltimore	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
73	Tarifa aérea na primeira classe de ida e volta de Indianápolis para Memphis	O O O B-class_type I-class_type O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
74	Quanto custa o voo UA 297 de Denver para São Francisco	O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
75	Quais são as tarifas para voos entre Atlanta e DFW oferecidos pela Delta Airlines	O O O O O O O B-fromloc.city_name O B-toloc.airport_code O O B-airline_name I-airline_name	atis_airfare
76	Mostre outra vez as tarifas da primeira classe de Baltimore para Dallas	O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
77	Mostre a tarifa de Dallas para São Francisco	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
78	Mostre os preços para todos os voos de Baltimore para Dallas em vinte e nove de julho	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name	atis_airfare
79	Quanto custa voar pela American de Dallas para Baltimore	O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
80	Qual é a tarifa mais barata de ida entre Boston e Oakland	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
81	US 3724 Baltimore para a Filadélfia qual é a tarifa	B-airline_code B-flight_number B-fromloc.city_name O O B-toloc.city_name O O O O	atis_airfare
82	Mostre as tarifas de Denver para São Francisco	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
83	Mostre tarifas de ida e volta de Nova York para Miami	O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_airfare
84	Qual é a tarifa mais barata de ida entre Pittsburgh e Denver	O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
85	Qual é a tarifa de ida e volta mais barata da econômica de Dallas para Denver	O O O O O B-round_trip I-round_trip I-round_trip B-cost_relative I-cost_relative O B-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
86	Eu gostaria de encontrar a tarifa de ida mais barata de Boston para Oakland	O O O O O O O B-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
87	Qual é a tarifa em sete de novembro de ida de Pittsburgh para a Filadélfia	O O O O O B-depart_date.day_number O B-depart_date.month_name O B-round_trip O B-fromloc.city_name O O B-toloc.city_name	atis_airfare
88	Qual é a tarifa de Washington para Boston	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
89	Quando custa uma passagem de ida e volta na primeira classe de Boston para São Francisco	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
90	Mostre o preço do voo UA 201 de Boston para Denver e do voo UA 343 de Boston para Denver	O O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_airfare
91	Qual é a tarifa da primeira classe de ida e volta de Atlanta para Denver	O O O O O B-class_type I-class_type O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
92	Quais são as tarifas da primeira classe de Boston para Pittsburgh na quinta-feira	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_airfare
93	Forneça a tarifa mais baixa de Atlanta para Denver em sete de maio por favor	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number O B-depart_date.month_name O O	atis_airfare
94	Qual é a tarifa mais barata de Denver para Pittsburgh	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
95	Quais são as passagens mais caras da primeira classe entre Atlanta e Dallas	O O O O B-cost_relative I-cost_relative O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
96	Tarifas da econômica somente em dias de semana de Denver para Boston	O O B-class_type B-flight_mod I-flight_mod I-flight_mod I-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name	atis_airfare
97	Mostre todas as tarifas mais baratas de Nova York para Miami saindo na terça-feira	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name	atis_airfare
98	Qual é a tarifa mais barata de Baltimore para Dallas em qualquer classe	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O O O	atis_airfare
99	Ok, eu só quero saber qual é a tarifa mais barata de Atlanta para Boston	O O O O O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
100	Mostre as tarifas para voos da Delta de Dallas para São Francisco	O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
101	Quanto custa voar diretamente da Filadélfia para São Francisco pela American Airlines	O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name	atis_airfare
102	Eu estou querendo obter uma tarifa aérea de Baltimore para São Francisco em um 747 saindo em vinte e sete de agosto	O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name	atis_airfare
103	Eu gostaria de ver todas as tarifas da econômica de Baltimore para a Filadélfia	O O O O O O O O B-economy O B-fromloc.city_name O O B-toloc.city_name	atis_airfare
104	Qual é a tarifa para o voo 217 da Delta de Dallas para São Francisco	O O O O O O O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
105	Qual é a tarifa aérea menos cara entre Boston e Baltimore	O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
106	Qual é a tarifa da primeira classe de Baltimore para Dallas	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
107	Qual é o preço de uma passagem de ida e volta voando de Boston para Dallas Dallas para Oakland saindo em primeiro de julho	O O O O O O O O B-round_trip I-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
108	Mostre as tarifas de ida e volta entre São Francisco e Washington , DC	O O O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-toloc.state_code	atis_airfare
109	Qual é a tarifa menos cara de Baltimore para São Francisco saindo em trinta de setembro	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
110	Qual é a tarifa mais baixa que a United cobra entre Boston e São Francisco	O O O O B-cost_relative I-cost_relative O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
111	Mostre as tarifas mais baratas de ida e volta de São Francisco para Salt Lake City	O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_airfare
112	Quais são as tarifas da econômica para voos de Charlotte para Newark na terça-feira à tarde	O O O O O B-class_type O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_time.period_of_day	atis_airfare
113	Mostre a tarifa aérea dos voos de Baltimore para Dallas	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
114	Encontre a tarifa mais barata de Boston para São Francisco	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
115	Forneça a passagem menos cara da primeira classe de ida e volta na US Air de Cleveland para Miami	O O O B-cost_relative I-cost_relative O B-class_type I-class_type O B-round_trip I-round_trip I-round_trip O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare
116	Qual é sua tarifa menos cara entre Atlanta e Boston	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
117	Encontre a tarifa mais barata de ida de Pittsburgh para São Francisco	O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
118	Qual é a tarifa mais baixa de ida e volta de Atlanta para Pittsburgh	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
119	Oi, eu poderia obter uma passagem de ida de Milwaukee para Orlando ?	O O O O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
120	Tarifas de ida e volta de Baltimore para a Filadélfia abaixo de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative I-cost_relative B-fare_amount I-fare_amount	atis_airfare
121	DL 296 Denver para a Filadélfia qual é a tarifa	B-airline_code B-flight_number B-fromloc.city_name O O B-toloc.city_name O O O O	atis_airfare
122	Qual é a tarifa mais barata que eu posso obter entre Filadélfia e São Francisco	O O O O B-cost_relative I-cost_relative O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
123	Qual é a tarifa de ida da Filadélfia para Pittsburgh na classe executiva	O O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type	atis_airfare
124	Qual é a tarifa do Continental 271 de Dallas para São Francisco	O O O O O B-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
125	Qual é a tarifa mais barata de ida e volta de Pittsburgh para Atlanta	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
126	Qual é a tarifa mais barata para um voo de ida de Boston para Atlanta	O O O O B-cost_relative I-cost_relative O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
127	Qual é a tarifa mais barata de Dallas para Denver na Delta	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O B-airline_name	atis_airfare
128	Forneça a tarifa de ida e volta na econômica de Dallas para Baltimore	O O O O B-round_trip I-round_trip I-round_trip O B-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
129	Eu preciso de uma passagem da primeira classe da United Airlines de Denver para Baltimore programada para dezessete de dezembro	O O O O O O B-class_type I-class_type O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_airfare
130	Quais são as tarifas entre Nova York e Los Angeles na segunda-feira de manhã	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-depart_time.period_of_day	atis_airfare
131	Eu gostaria de obter informações sobre a tarifa aérea menos cara de ida e volta de Pittsburgh para Boston	O O O O O O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
132	Eu gostaria de encontrar a tarifa menos cara de ida de Boston para a Filadélfia	O O O O O O B-cost_relative I-cost_relative O B-round_trip O B-fromloc.city_name O O B-toloc.city_name	atis_airfare
133	Tarifas de ida e volta de Baltimore para a Filadélfia abaixo de 1000 dólares tarifas de ida e volta de Denver para a Filadélfia abaixo de 1000 dólares tarifas de ida e volta de Pittsburgh para a Filadélfia abaixo de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	atis_airfare
134	Quanto custam	O O	atis_airfare
135	Qual é o preço de uma tarifa da primeira classe da Filadélfia para São Francisco	O O O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
136	Tarifa mais barata de Memphis para Seattle	O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare
137	Quanto custa o voo 718 AM de Las Vegas para Nova York TWA	O O O O B-depart_time.time I-depart_time.time O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-airline_code	atis_airfare
138	Você tem a tarifa para ir do aeroporto de Oakland até o centro da cidade de Oakland	O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O O O O B-toloc.city_name	atis_airfare
139	Tarifas de ida e volta de Denver para a Filadélfia abaixo de 1000 dólares	O O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O O B-toloc.city_name B-cost_relative I-cost_relative B-fare_amount I-fare_amount	atis_airfare
140	Tarifa mais baixa de São Francisco para San Diego	O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
141	Ok, nós vamos de Washington para Denver na primeira classe eu gostaria de saber o preço de uma passagem de primeira classe	O O O O B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type O O O O O O O O O O B-class_type I-class_type	atis_airfare
142	Qual é o custo de uma viagem de ida de Pittsburgh para Atlanta	O O O O O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare
143	Você poderia me informar a tarifa mais barata de Atlanta para Boston ?	O O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O	atis_airfare
144	Qual é a tarifa de ida e volta na econômica pela US Air de Boston para São Francisco	O O O O O B-round_trip I-round_trip I-round_trip O B-class_type O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
145	Qual é a tarifa para voos de Denver para Atlanta	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare
146	Mostre a tarifa mais cara de ida na primeira classe de Baltimore para Dallas	O O O B-cost_relative I-cost_relative O B-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare
